ACADEMIC YEAR,SEM,COURSE,ID NUMBER
2021,2,BS CRIM,207870
2021,2,BS CRIM,208634
2021,2,BS CRIM,206148
2021,2,BS CRIM,202234
2021,2,BS CRIM,204552
2021,2,BS CRIM,206857
2021,2,BS CRIM,200212
2021,2,BS CRIM,208165
2021,2,BS CRIM,206618
2021,2,BS CRIM,202534
2021,2,BS CRIM,206426
2021,2,BS CRIM,207306
2021,2,BS CRIM,201639
2021,2,BS CRIM,205171
2021,2,BS CRIM,209825
2021,2,BS CRIM,200383
2021,2,BS CRIM,201376
2021,2,BS CRIM,206115
2021,2,BS CRIM,204543
2021,2,BS CRIM,199423
2021,2,BS CRIM,207781
2021,2,BS CRIM,205352
2021,2,BS CRIM,203361
2021,2,BS CRIM,200958
2021,2,BS CRIM,205814
2021,2,BS CRIM,204470
2021,2,BS CRIM,201225
2021,2,BS CRIM,207973
2021,2,BS CRIM,201562
2021,2,BS CRIM,200186
2021,2,BS CRIM,206832
2021,2,BS CRIM,207072
2021,2,BS CRIM,208048
2021,2,BS CRIM,208108
2021,2,BS CRIM,205013
2021,2,BS CRIM,208636
2021,2,BS CRIM,191530
2021,2,BS CRIM,203451
2021,2,BS CRIM,202968
2021,2,BS CRIM,207616
2021,2,BS CRIM,209027
2021,2,BS CRIM,201642
2021,2,BS CRIM,205956
2021,2,BS CRIM,204675
2021,2,BS CRIM,209297
2021,2,BS CRIM,205503
2021,2,BS CRIM,209410
2021,2,BS CRIM,204597
2021,2,BS CRIM,207895
2021,2,BS CRIM,205905
2021,2,BS CRIM,207508
2021,2,BS CRIM,203308
2021,2,BS CRIM,200269
2021,2,BS CRIM,207893
2021,2,BS CRIM,200428
2021,2,BS CRIM,205126
2021,2,BS CRIM,217823
2021,2,BS CRIM,204406
2021,2,BS CRIM,202106
2021,2,BS CRIM,206991
2021,2,BS CRIM,209631
2021,2,BS CRIM,207232
2021,2,BS CRIM,204656
2021,2,BS CRIM,204535
2021,2,BS CRIM,208850
2021,2,BS CRIM,201850
2021,2,BS CRIM,201339
2021,2,BS CRIM,204956
2021,2,BS CRIM,206474
2021,2,BS CRIM,199872
2021,2,BS CRIM,206216
2021,2,BS CRIM,209677
2021,2,BS CRIM,208466
2021,2,BS CRIM,207114
2021,2,BS CRIM,202660
2021,2,BS CRIM,202918
2021,2,BS CRIM,200482
2021,2,BS CRIM,204267
2021,2,BS CRIM,208675
2021,2,BS CRIM,189638
2021,2,BS CRIM,206403
2021,2,BS CRIM,200573
2021,2,BS CRIM,204903
2021,2,BS CRIM,206657
2021,2,BS CRIM,201707
2021,2,BS CRIM,208458
2021,2,BS CRIM,190588
2021,2,BS CRIM,204190
2021,2,BS CRIM,207123
2021,2,BS CRIM,208056
2021,2,BS CRIM,205876
2021,2,BS CRIM,205139
2021,2,BS CRIM,205416
2021,2,BS CRIM,201291
2021,2,BS CRIM,201061
2021,2,BS CRIM,207113
2021,2,BS CRIM,208855
2021,2,BS CRIM,205597
2021,2,BS CRIM,188473
2021,2,BS CRIM,209017
2021,2,BS CRIM,205152
2021,2,BS CRIM,202022
2021,2,BS CRIM,203051
2021,2,BS CRIM,207656
2021,2,BS CRIM,206004
2021,2,BS CRIM,206393
2021,2,BS CRIM,206344
2021,2,BS CRIM,204731
2021,2,BS CRIM,208404
2021,2,BS CRIM,209850
2021,2,BS CRIM,204064
2021,2,BS CRIM,201589
2021,2,BS CRIM,203086
2021,2,BS CRIM,201275
2021,2,BS CRIM,204051
2021,2,BS CRIM,185314
2021,2,BS CRIM,207461
2021,2,BS CRIM,203269
2021,2,BS CRIM,207219
2021,2,BS CRIM,207261
2021,2,BS CRIM,201379
2021,2,BS CRIM,202210
2021,2,BS CRIM,204088
2021,2,BS CRIM,203193
2021,2,BS CRIM,205427
2021,2,BS CRIM,215470
2021,2,BS CRIM,209992
2021,2,BS CRIM,205595
2021,2,BS CRIM,208178
2021,2,BS CRIM,201782
2021,2,BS CRIM,202162
2021,2,BS CRIM,200422
2021,2,BS CRIM,203210
2021,2,BS CRIM,200819
2021,2,BS CRIM,208009
2021,2,BS CRIM,188025
2021,2,BS CRIM,205448
2021,2,BS CRIM,207265
2021,2,BS CRIM,205613
2021,2,BS CRIM,207618
2021,2,BS CRIM,209430
2021,2,BS CRIM,207373
2021,2,BS CRIM,204691
2021,2,BS CRIM,209531
2021,2,BS CRIM,207429
2021,2,BS CRIM,181307
2021,2,BS CRIM,201334
2021,2,BS CRIM,203963
2021,2,BS CRIM,209965
2021,2,BS CRIM,202932
2021,2,BS CRIM,209626
2021,2,BS CRIM,204507
2021,2,BS CRIM,204340
2021,2,BS CRIM,209069
2021,2,BS CRIM,205179
2021,2,BS CRIM,204839
2021,2,BS CRIM,202397
2021,2,BS CRIM,206501
2021,2,BS CRIM,207425
2021,2,BS CRIM,206060
2021,2,BS CRIM,209256
2021,2,BS CRIM,201350
2021,2,BS CRIM,202490
2021,2,BS CRIM,204471
2021,2,BS CRIM,204060
2021,2,BS CRIM,202459
2021,2,BS CRIM,209765
2021,2,BS CRIM,203615
2021,2,BS CRIM,209236
2021,2,BS CRIM,207141
2021,2,BS CRIM,204674
2021,2,BS CRIM,209341
2021,2,BS CRIM,204333
2021,2,BS CRIM,201687
2021,2,BS CRIM,208859
2021,2,BS CRIM,204410
2021,2,BS CRIM,203344
2021,2,BS CRIM,206875
2021,2,BS CRIM,216952
2021,2,BS CRIM,200255
2021,2,BS CRIM,202482
2021,2,BS CRIM,203102
2021,2,BS CRIM,206441
2021,2,BS CRIM,201888
2021,2,BS CRIM,182634
2021,2,BS CRIM,203664
2021,2,BS CRIM,207927
2021,2,BS CRIM,209406
2021,2,BS CRIM,204962
2021,2,BS CRIM,204280
2021,2,BS CRIM,208738
2021,2,BS CRIM,204807
2021,2,BS CRIM,209601
2021,2,BS CRIM,206843
2021,2,BS CRIM,205688
2021,2,BS CRIM,200676
2021,2,BS CRIM,203427
2021,2,BS CRIM,209707
2021,2,BS CRIM,186122
2021,2,BS CRIM,202886
2021,2,BS CRIM,205353
2021,2,BS CRIM,208891
2021,2,BS CRIM,202189
2021,2,BS CRIM,209049
2021,2,BS CRIM,200058
2021,2,BS CRIM,202625
2021,2,BS CRIM,206363
2021,2,BS CRIM,203750
2021,2,BS CRIM,207959
2021,2,BS CRIM,198767
2021,2,BS CRIM,182016
2021,2,BS CRIM,208088
2021,2,BS CRIM,201026
2021,2,BS CRIM,208915
2021,2,BS CRIM,208106
2021,2,BS CRIM,206560
2021,2,BS CRIM,206967
2021,2,BS CRIM,203372
2021,2,BS CRIM,204044
2021,2,BS CRIM,208870
2021,2,BS CRIM,202405
2021,2,BS CRIM,207089
2021,2,BS CRIM,202487
2021,2,BS CRIM,208883
2021,2,BS CRIM,207741
2021,2,BS CRIM,209475
2021,2,BS CRIM,203345
2021,2,BS CRIM,204968
2021,2,BS CRIM,201923
2021,2,BS CRIM,206008
2021,2,BS CRIM,200131
2021,2,BS CRIM,207901
2021,2,BS CRIM,205277
2021,2,BS CRIM,206096
2021,2,BS CRIM,205131
2021,2,BS CRIM,200574
2021,2,BS CRIM,200527
2021,2,BS CRIM,206358
2021,2,BS CRIM,209482
2021,2,BS CRIM,203295
2021,2,BS CRIM,209989
2021,2,BS CRIM,216785
2021,2,BS CRIM,204753
2021,2,BS CRIM,182056
2021,2,BS CRIM,202481
2021,2,BS CRIM,208243
2021,2,BS CRIM,204846
2021,2,BS CRIM,201371
2021,2,BS CRIM,201706
2021,2,BS CRIM,204748
2021,2,BS CRIM,208747
2021,2,BS CRIM,201664
2021,2,BS CRIM,202770
2021,2,BS CRIM,202889
2021,2,BS CRIM,201726
2021,2,BS CRIM,208925
2021,2,BS CRIM,208454
2021,2,BS CRIM,209727
2021,2,BS CRIM,204565
2021,2,BS CRIM,204416
2021,2,BS CRIM,200232
2021,2,BS CRIM,200105
2021,2,BS CRIM,200484
2021,2,BS CRIM,202227
2021,2,BS CRIM,207438
2021,2,BS CRIM,206061
2021,2,BS CRIM,200711
2021,2,BS CRIM,203932
2021,2,BS CRIM,208296
2021,2,BS CRIM,205704
2021,2,BS CRIM,203322
2021,2,BS CRIM,187451
2021,2,BS CRIM,209598
2021,2,BS CRIM,208378
2021,2,BS CRIM,203723
2021,2,BS CRIM,206631
2021,2,BS CRIM,200365
2021,2,BS CRIM,203219
2021,2,BS CRIM,205314
2021,2,BS CRIM,200610
2021,2,BS CRIM,207950
2021,2,BS CRIM,209257
2021,2,BS CRIM,205457
2021,2,BS CRIM,206076
2021,2,BS CRIM,203777
2021,2,BS CRIM,200689
2021,2,BS CRIM,196524
2021,2,BS CRIM,193709
2021,2,BS CRIM,192264
2021,2,BS CRIM,190932
2021,2,BS CRIM,194832
2021,2,BS CRIM,195877
2021,2,BS CRIM,190004
2021,2,BS CRIM,193368
2021,2,BS CRIM,199284
2021,2,BS CRIM,199555
2021,2,BS CRIM,193740
2021,2,BS CRIM,193069
2021,2,BS CRIM,193380
2021,2,BS CRIM,199982
2021,2,BS CRIM,192960
2021,2,BS CRIM,199187
2021,2,BS CRIM,191996
2021,2,BS CRIM,206643
2021,2,BS CRIM,198365
2021,2,BS CRIM,190964
2021,2,BS CRIM,193732
2021,2,BS CRIM,198956
2021,2,BS CRIM,190043
2021,2,BS CRIM,189969
2021,2,BS CRIM,190180
2021,2,BS CRIM,196287
2021,2,BS CRIM,192997
2021,2,BS CRIM,199405
2021,2,BS CRIM,195602
2021,2,BS CRIM,199557
2021,2,BS CRIM,192074
2021,2,BS CRIM,192621
2021,2,BS CRIM,198188
2021,2,BS CRIM,192401
2021,2,BS CRIM,191369
2021,2,BS CRIM,192433
2021,2,BS CRIM,194167
2021,2,BS CRIM,197522
2021,2,BS CRIM,199971
2021,2,BS CRIM,192979
2021,2,BS CRIM,196870
2021,2,BS CRIM,193939
2021,2,BS CRIM,197743
2021,2,BS CRIM,199945
2021,2,BS CRIM,198409
2021,2,BS CRIM,196411
2021,2,BS CRIM,191095
2021,2,BS CRIM,204990
2021,2,BS CRIM,190528
2021,2,BS CRIM,192829
2021,2,BS CRIM,198166
2021,2,BS CRIM,198391
2021,2,BS CRIM,191641
2021,2,BS CRIM,197592
2021,2,BS CRIM,191652
2021,2,BS CRIM,194365
2021,2,BS CRIM,194822
2021,2,BS CRIM,191181
2021,2,BS CRIM,194759
2021,2,BS CRIM,196121
2021,2,BS CRIM,197064
2021,2,BS CRIM,190016
2021,2,BS CRIM,190816
2021,2,BS CRIM,197862
2021,2,BS CRIM,191006
2021,2,BS CRIM,191414
2021,2,BS CRIM,193839
2021,2,BS CRIM,193225
2021,2,BS CRIM,201834
2021,2,BS CRIM,194080
2021,2,BS CRIM,199172
2021,2,BS CRIM,178587
2021,2,BS CRIM,194263
2021,2,BS CRIM,193497
2021,2,BS CRIM,190910
2021,2,BS CRIM,199863
2021,2,BS CRIM,199949
2021,2,BS CRIM,192544
2021,2,BS CRIM,194696
2021,2,BS CRIM,197372
2021,2,BS CRIM,192289
2021,2,BS CRIM,197433
2021,2,BS CRIM,193538
2021,2,BS CRIM,200824
2021,2,BS CRIM,196390
2021,2,BS CRIM,184552
2021,2,BS CRIM,191517
2021,2,BS CRIM,191331
2021,2,BS CRIM,197371
2021,2,BS CRIM,197545
2021,2,BS CRIM,199763
2021,2,BS CRIM,191706
2021,2,BS CRIM,190866
2021,2,BS CRIM,192980
2021,2,BS CRIM,198994
2021,2,BS CRIM,197087
2021,2,BS CRIM,192477
2021,2,BS CRIM,194925
2021,2,BS CRIM,208167
2021,2,BS CRIM,193749
2021,2,BS CRIM,202651
2021,2,BS CRIM,199456
2021,2,BS CRIM,199992
2021,2,BS CRIM,193579
2021,2,BS CRIM,195277
2021,2,BS CRIM,195523
2021,2,BS CRIM,191569
2021,2,BS CRIM,193460
2021,2,BS CRIM,191270
2021,2,BS CRIM,191316
2021,2,BS CRIM,196195
2021,2,BS CRIM,190656
2021,2,BS CRIM,199993
2021,2,BS CRIM,192352
2021,2,BS CRIM,191219
2021,2,BS CRIM,195745
2021,2,BS CRIM,197003
2021,2,BS CRIM,193477
2021,2,BS CRIM,196902
2021,2,BS CRIM,197526
2021,2,BS CRIM,198509
2021,2,BS CRIM,190485
2021,2,BS CRIM,199858
2021,2,BS CRIM,181641
2021,2,BS CRIM,191937
2021,2,BS CRIM,195254
2021,2,BS CRIM,198379
2021,2,BS CRIM,192701
2021,2,BS CRIM,192855
2021,2,BS CRIM,130226
2021,2,BS CRIM,195723
2021,2,BS CRIM,198914
2021,2,BS CRIM,192005
2021,2,BS CRIM,195824
2021,2,BS CRIM,196419
2021,2,BS CRIM,202785
2021,2,BS CRIM,192660
2021,2,BS CRIM,197855
2021,2,BS CRIM,198238
2021,2,BS CRIM,190563
2021,2,BS CRIM,198576
2021,2,BS CRIM,191701
2021,2,BS CRIM,196867
2021,2,BS CRIM,199124
2021,2,BS CRIM,190709
2021,2,BS CRIM,190382
2021,2,BS CRIM,193513
2021,2,BS CRIM,198421
2021,2,BS CRIM,198258
2021,2,BS CRIM,190659
2021,2,BS CRIM,198731
2021,2,BS CRIM,197076
2021,2,BS CRIM,193062
2021,2,BS CRIM,195952
2021,2,BS CRIM,190426
2021,2,BS CRIM,195203
2021,2,BS CRIM,194430
2021,2,BS CRIM,197882
2021,2,BS CRIM,198546
2021,2,BS CRIM,191822
2021,2,BS CRIM,199630
2021,2,BS CRIM,190724
2021,2,BS CRIM,192957
2021,2,BS CRIM,194857
2021,2,BS CRIM,199131
2021,2,BS CRIM,196153
2021,2,BS CRIM,198501
2021,2,BS CRIM,198216
2021,2,BS CRIM,196406
2021,2,BS CRIM,195409
2021,2,BS CRIM,192173
2021,2,BS CRIM,197780
2021,2,BS CRIM,200924
2021,2,BS CRIM,205771
2021,2,BS CRIM,192110
2021,2,BS CRIM,199750
2021,2,BS CRIM,190619
2021,2,BS CRIM,190589
2021,2,BS CRIM,192709
2021,2,BS CRIM,202023
2021,2,BS CRIM,192437
2021,2,BS CRIM,197708
2021,2,BS CRIM,198346
2021,2,BS CRIM,197768
2021,2,BS CRIM,191902
2021,2,BS CRIM,198278
2021,2,BS CRIM,195311
2021,2,BS CRIM,194911
2021,2,BS CRIM,194315
2021,2,BS CRIM,195020
2021,2,BS CRIM,196358
2021,2,BS CRIM,192175
2021,2,BS CRIM,198442
2021,2,BS CRIM,192385
2021,2,BS CRIM,196714
2021,2,BS CRIM,191317
2021,2,BS CRIM,196139
2021,2,BS CRIM,195528
2021,2,BS CRIM,195760
2021,2,BS CRIM,191307
2021,2,BS CRIM,198966
2021,2,BS CRIM,194680
2021,2,BS CRIM,199185
2021,2,BS CRIM,192311
2021,2,BS CRIM,195066
2021,2,BS CRIM,194994
2021,2,BS CRIM,194581
2021,2,BS CRIM,199241
2021,2,BS CRIM,191455
2021,2,BS CRIM,195435
2021,2,BS CRIM,190769
2021,2,BS CRIM,196339
2021,2,BS CRIM,195896
2021,2,BS CRIM,190918
2021,2,BS CRIM,191445
2021,2,BS CRIM,196701
2021,2,BS CRIM,198810
2021,2,BS CRIM,209655
2021,2,BS CRIM,190465
2021,2,BS CRIM,191276
2021,2,BS CRIM,197927
2021,2,BS CRIM,194527
2021,2,BS CRIM,196798
2021,2,BS CRIM,199755
2021,2,BS CRIM,198206
2021,2,BS CRIM,191593
2021,2,BS CRIM,191904
2021,2,BS CRIM,190318
2021,2,BS CRIM,195355
2021,2,BS CRIM,199152
2021,2,BS CRIM,186541
2021,2,BS CRIM,209724
2021,2,BS CRIM,196942
2021,2,BS CRIM,198748
2021,2,BS CRIM,191330
2021,2,BS CRIM,190113
2021,2,BS CRIM,193642
2021,2,BS CRIM,205464
2021,2,BS CRIM,190354
2021,2,BS CRIM,196312
2021,2,BS CRIM,190739
2021,2,BS CRIM,199726
2021,2,BS CRIM,196337
2021,2,BS CRIM,196544
2021,2,BS CRIM,196618
2021,2,BS CRIM,197894
2021,2,BS CRIM,199850
2021,2,BS CRIM,194752
2021,2,BS CRIM,197031
2021,2,BS CRIM,193383
2021,2,BS CRIM,193375
2021,2,BS CRIM,197096
2021,2,BS CRIM,191713
2021,2,BS CRIM,194709
2021,2,BS CRIM,194695
2021,2,BS CRIM,191895
2021,2,BS CRIM,190535
2021,2,BS CRIM,191716
2021,2,BS CRIM,193493
2021,2,BS CRIM,190586
2021,2,BS CRIM,178556
2021,2,BS CRIM,199406
2021,2,BS CRIM,192695
2021,2,BS CRIM,178696
2021,2,BS CRIM,192089
2021,2,BS CRIM,199966
2021,2,BS CRIM,197892
2021,2,BS CRIM,194270
2021,2,BS CRIM,192872
2021,2,BS CRIM,198505
2021,2,BS CRIM,197175
2021,2,BS CRIM,196457
2021,2,BS CRIM,196383
2021,2,BS CRIM,192755
2021,2,BS CRIM,206376
2021,2,BS CRIM,197930
2021,2,BS CRIM,197602
2021,2,BS CRIM,195694
2021,2,BS CRIM,192615
2021,2,BS CRIM,183780
2021,2,BS CRIM,195372
2021,2,BS CRIM,196943
2021,2,BS CRIM,191442
2021,2,BS CRIM,193393
2021,2,BS CRIM,190532
2021,2,BS CRIM,192314
2021,2,BS CRIM,191231
2021,2,BS CRIM,194489
2021,2,BS CRIM,193738
2021,2,BS CRIM,198347
2021,2,BS CRIM,199847
2021,2,BS CRIM,195181
2021,2,BS CRIM,198461
2021,2,BS CRIM,192091
2021,2,BS CRIM,190793
2021,2,BS CRIM,192922
2021,2,BS CRIM,192420
2021,2,BS CRIM,194012
2021,2,BS CRIM,196909
2021,2,BS CRIM,205189
2021,2,BS CRIM,191122
2021,2,BS CRIM,191425
2021,2,BS CRIM,199430
2021,2,BS CRIM,199499
2021,2,BS CRIM,190300
2021,2,BS CRIM,191099
2021,2,BS CRIM,183284
2021,2,BS CRIM,193137
2021,2,BS CRIM,193421
2021,2,BS CRIM,191020
2021,2,BS CRIM,190685
2021,2,BS CRIM,190726
2021,2,BS CRIM,199436
2021,2,BS CRIM,192653
2021,2,BS CRIM,196343
2021,2,BS CRIM,197048
2021,2,BS CRIM,198587
2021,2,BS CRIM,195882
2021,2,BS CRIM,191781
2021,2,BS CRIM,174536
2021,2,BS CRIM,190215
2021,2,BS CRIM,192700
2021,2,BS CRIM,195795
2021,2,BS CRIM,195458
2021,2,BS CRIM,191722
2021,2,BS CRIM,195413
2021,2,BS CRIM,197324
2021,2,BS CRIM,199109
2021,2,BS CRIM,193895
2021,2,BS CRIM,195518
2021,2,BS CRIM,192162
2021,2,BS CRIM,196029
2021,2,BS CRIM,192099
2021,2,BS CRIM,194445
2021,2,BS CRIM,189813
2021,2,BS CRIM,186271
2021,2,BS CRIM,174716
2021,2,BS CRIM,187378
2021,2,BS CRIM,186327
2021,2,BS CRIM,188392
2021,2,BS CRIM,188246
2021,2,BS CRIM,180290
2021,2,BS CRIM,187801
2021,2,BS CRIM,181389
2021,2,BS CRIM,183089
2021,2,BS CRIM,183146
2021,2,BS CRIM,184778
2021,2,BS CRIM,185845
2021,2,BS CRIM,188213
2021,2,BS CRIM,188240
2021,2,BS CRIM,183796
2021,2,BS CRIM,187906
2021,2,BS CRIM,183689
2021,2,BS CRIM,186679
2021,2,BS CRIM,188147
2021,2,BS CRIM,181209
2021,2,BS CRIM,181757
2021,2,BS CRIM,187464
2021,2,BS CRIM,183188
2021,2,BS CRIM,184208
2021,2,BS CRIM,183124
2021,2,BS CRIM,180994
2021,2,BS CRIM,182251
2021,2,BS CRIM,188586
2021,2,BS CRIM,184519
2021,2,BS CRIM,181421
2021,2,BS CRIM,182920
2021,2,BS CRIM,181292
2021,2,BS CRIM,184393
2021,2,BS CRIM,180235
2021,2,BS CRIM,185082
2021,2,BS CRIM,183798
2021,2,BS CRIM,159863
2021,2,BS CRIM,185864
2021,2,BS CRIM,183510
2021,2,BS CRIM,183669
2021,2,BS CRIM,186649
2021,2,BS CRIM,182623
2021,2,BS CRIM,182381
2021,2,BS CRIM,181761
2021,2,BS CRIM,187118
2021,2,BS CRIM,187217
2021,2,BS CRIM,187778
2021,2,BS CRIM,188894
2021,2,BS CRIM,189696
2021,2,BS CRIM,180932
2021,2,BS CRIM,188192
2021,2,BS CRIM,168337
2021,2,BS CRIM,188935
2021,2,BS CRIM,182041
2021,2,BS CRIM,151855
2021,2,BS CRIM,181760
2021,2,BS CRIM,186148
2021,2,BS CRIM,182123
2021,2,BS CRIM,186261
2021,2,BS CRIM,180901
2021,2,BS CRIM,185696
2021,2,BS CRIM,181052
2021,2,BS CRIM,187332
2021,2,BS CRIM,183619
2021,2,BS CRIM,187814
2021,2,BS CRIM,182625
2021,2,BS CRIM,182936
2021,2,BS CRIM,186320
2021,2,BS CRIM,188306
2021,2,BS CRIM,186241
2021,2,BS CRIM,187649
2021,2,BS CRIM,185639
2021,2,BS CRIM,189974
2021,2,BS CRIM,185347
2021,2,BS CRIM,188008
2021,2,BS CRIM,186705
2021,2,BS CRIM,189087
2021,2,BS CRIM,185126
2021,2,BS CRIM,187151
2021,2,BS CRIM,181559
2021,2,BS CRIM,180347
2021,2,BS CRIM,188593
2021,2,BS CRIM,186961
2021,2,BS CRIM,189611
2021,2,BS CRIM,150291
2021,2,BS CRIM,189674
2021,2,BS CRIM,181874
2021,2,BS CRIM,189551
2021,2,BS CRIM,185372
2021,2,BS CRIM,181773
2021,2,BS CRIM,150368
2021,2,BS CRIM,186326
2021,2,BS CRIM,183453
2021,2,BS CRIM,183746
2021,2,BS CRIM,188466
2021,2,BS CRIM,188203
2021,2,BS CRIM,185404
2021,2,BS CRIM,181063
2021,2,BS CRIM,189423
2021,2,BS CRIM,180852
2021,2,BS CRIM,188644
2021,2,BS CRIM,189660
2021,2,BS CRIM,188793
2021,2,BS CRIM,180312
2021,2,BS CRIM,189107
2021,2,BS CRIM,180741
2021,2,BS CRIM,182571
2021,2,BS CRIM,183447
2021,2,BS CRIM,185474
2021,2,BS CRIM,183032
2021,2,BS CRIM,189298
2021,2,BS CRIM,182298
2021,2,BS CRIM,184137
2021,2,BS CRIM,186615
2021,2,BS CRIM,186153
2021,2,BS CRIM,188012
2021,2,BS CRIM,185391
2021,2,BS CRIM,180606
2021,2,BS CRIM,189150
2021,2,BS CRIM,188237
2021,2,BS CRIM,192028
2021,2,BS CRIM,168030
2021,2,BS CRIM,188723
2021,2,BS CRIM,184085
2021,2,BS CRIM,189787
2021,2,BS CRIM,180513
2021,2,BS CRIM,184528
2021,2,BS CRIM,181383
2021,2,BS CRIM,188114
2021,2,BS CRIM,180647
2021,2,BS CRIM,183565
2021,2,BS CRIM,188574
2021,2,BS CRIM,184982
2021,2,BS CRIM,189437
2021,2,BS CRIM,185413
2021,2,BS CRIM,184132
2021,2,BS CRIM,189237
2021,2,BS CRIM,185197
2021,2,BS CRIM,188659
2021,2,BS CRIM,182692
2021,2,BS CRIM,186954
2021,2,BS CRIM,186448
2021,2,BS CRIM,186826
2021,2,BS CRIM,182844
2021,2,BS CRIM,186286
2021,2,BS CRIM,188547
2021,2,BS CRIM,182813
2021,2,BS CRIM,187728
2021,2,BS CRIM,189303
2021,2,BS CRIM,187117
2021,2,BS CRIM,188227
2021,2,BS CRIM,186285
2021,2,BS CRIM,182346
2021,2,BS CRIM,187479
2021,2,BS CRIM,186099
2021,2,BS CRIM,180775
2021,2,BS CRIM,185162
2021,2,BS CRIM,185097
2021,2,BS CRIM,189220
2021,2,BS CRIM,182882
2021,2,BS CRIM,187564
2021,2,BS CRIM,182719
2021,2,BS CRIM,182858
2021,2,BS CRIM,188823
2021,2,BS CRIM,188345
2021,2,BS CRIM,186962
2021,2,BS CRIM,188051
2021,2,BS CRIM,182551
2021,2,BS CRIM,189792
2021,2,BS CRIM,130531
2021,2,BS CRIM,189162
2021,2,BS CRIM,186832
2021,2,BS CRIM,182984
2021,2,BS CRIM,187466
2021,2,BS CRIM,182311
2021,2,BS CRIM,182701
2021,2,BS CRIM,181689
2021,2,BS CRIM,181492
2021,2,BS CRIM,188339
2021,2,BS CRIM,189733
2021,2,BS CRIM,183677
2021,2,BS CRIM,186154
2021,2,BS CRIM,181664
2021,2,BS CRIM,184151
2021,2,BS CRIM,198096
2021,2,BS CRIM,184734
2021,2,BS CRIM,185775
2021,2,BS CRIM,187436
2021,2,BS CRIM,180538
2021,2,BS CRIM,182952
2021,2,BS CRIM,187365
2021,2,BS CRIM,186321
2021,2,BS CRIM,181480
2021,2,BS CRIM,186152
2021,2,BS CRIM,181997
2021,2,BS CRIM,181319
2021,2,BS CRIM,180810
2021,2,BS CRIM,189026
2021,2,BS CRIM,183010
2021,2,BS CRIM,188687
2021,2,BS CRIM,188942
2021,2,BS CRIM,187550
2021,2,BS CRIM,188001
2021,2,BS CRIM,186969
2021,2,BS CRIM,182283
2021,2,BS CRIM,180807
2021,2,BS CRIM,188882
2021,2,BS CRIM,180769
2021,2,BS CRIM,182300
2021,2,BS CRIM,183500
2021,2,BS CRIM,180858
2021,2,BS CRIM,187077
2021,2,BS CRIM,189233
2021,2,BS CRIM,180678
2021,2,BS CRIM,187035
2021,2,BS CRIM,187681
2021,2,BS CRIM,181445
2021,2,BS CRIM,182804
2021,2,BS CRIM,186294
2021,2,BS CRIM,183916
2021,2,BS CRIM,182465
2021,2,BS CRIM,184339
2021,2,BS CRIM,183882
2021,2,BS CRIM,180159
2021,2,BS CRIM,147106
2021,2,BS CRIM,188400
2021,2,BS CRIM,185797
2021,2,BS CRIM,187587
2021,2,BS CRIM,187554
2021,2,BS CRIM,181552
2021,2,BS CRIM,182035
2021,2,BS CRIM,182336
2021,2,BS CRIM,189110
2021,2,BS CRIM,188118
2021,2,BS CRIM,182533
2021,2,BS CRIM,187603
2021,2,BS CRIM,189292
2021,2,BS CRIM,189343
2021,2,BS CRIM,184365
2021,2,BS CRIM,183081
2021,2,BS CRIM,188394
2021,2,BS CRIM,182371
2021,2,BS CRIM,180989
2021,2,BS CRIM,183072
2021,2,BS CRIM,188455
2021,2,BS CRIM,184333
2021,2,BS CRIM,189091
2021,2,BS CRIM,182955
2021,2,BS CRIM,187946
2021,2,BS CRIM,182034
2021,2,BS CRIM,181366
2021,2,BS CRIM,182724
2021,2,BS CRIM,188112
2021,2,BS CRIM,189726
2021,2,BS CRIM,181023
2021,2,BS CRIM,182611
2021,2,BS CRIM,183310
2021,2,BS CRIM,187992
2021,2,BS CRIM,189881
2021,2,BS CRIM,189955
2021,2,BS CRIM,188796
2021,2,BS CRIM,183507
2021,2,BS CRIM,187268
2021,2,BS CRIM,180040
2021,2,BS CRIM,186955
2021,2,BS CRIM,182681
2021,2,BS CRIM,188631
2021,2,BS CRIM,186830
2021,2,BS CRIM,182732
2021,2,BS CRIM,184044
2021,2,BS CRIM,188517
2021,2,BS CRIM,187046
2021,2,BS CRIM,189128
2021,2,BS CRIM,181926
2021,2,BS CRIM,187093
2021,2,BS CRIM,188904
2021,2,BS CRIM,182689
2021,2,BS CRIM,193884
2021,2,BS CRIM,183623
2021,2,BS CRIM,180809
2021,2,BS CRIM,187442
2021,2,BS CRIM,180602
2021,2,BS CRIM,184653
2021,2,BS CRIM,110237
2021,2,BS CRIM,160710
2021,2,BS CRIM,181747
2021,2,BS CRIM,180229
2021,2,BS CRIM,184284
2021,2,BS CRIM,188463
2021,2,BS CRIM,182284
2021,2,BS CRIM,183790
2021,2,BS CRIM,189731
2021,2,BS CRIM,184492
2021,2,BS CRIM,189106
2021,2,BS CRIM,188488
2021,2,BS CRIM,185947
2021,2,BS CRIM,182342
2021,2,BS CRIM,185781
2021,2,BS CRIM,187596
2021,2,BS CRIM,181134
2021,2,BS CRIM,180731
2021,2,BS CRIM,189565
2021,2,BS CRIM,187947
2021,2,BS CRIM,189260
2021,2,BS CRIM,183770
2021,2,BS CRIM,181246
2021,2,BS CRIM,188876
2021,2,BS CRIM,130609
2021,2,BS CRIM,165347
